"Category","File","Objective","Context","Line"
"campaign","scenarios\campaign\abbasid\abb_m1_tyre\abb_m1_tyre_objectives.scar","SOBJ_EliminateGuardsAndGatherers","usage","185"
"campaign","scenarios\campaign\angevin\ang_chp2_tinchebray\ang_chp2_tinchebray.scar","SOBJ_EliminateReinforcements","usage","602"
"campaign","scenarios\campaign\angevin\ang_chp2_tinchebray\obj_defeat.scar","SOBJ_EliminateReinforcements","definition","61"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_objectives.scar","SOBJ_EnemyWave","usage","146"
"campaign","scenarios\campaign\hundred\hun_chp1_combat30\obj_combat.scar","SOBJ_EngUnits1","usage","22"
"campaign","scenarios\campaign\hundred\hun_chp1_combat30\obj_combat.scar","SOBJ_EngUnits2","usage","117"
"campaign","scenarios\campaign\mongol\mon_chp3_xiangyang_1273\mon_chp3_xiangyang_1273.scar","SOBJ_EnterCity","usage","996"
"campaign","scenarios\campaign\mongol\mon_chp3_xiangyang_1273\obj_xiangyang2_phase2.scar","SOBJ_EnterCity","usage","148"
"campaign","scenarios\campaign\mongol\mon_chp2_mohi\obj_scoutbridge.scar","SOBJ_EscapeAmbush","definition","49"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\obj_research.scar","SOBJ_EstablishTradeRoute","definition","24"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\obj_optionals.scar","SOBJ_EstablishTradeRoute_Optional","definition","22"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\obj_funckeys.scar","SOBJ_F1","definition","13"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\obj_funckeys.scar","SOBJ_F2","definition","60"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\obj_funckeys.scar","SOBJ_F3","definition","21"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\obj_funckeys.scar","SOBJ_F4","definition","29"
"campaign","scenarios\campaign\mongol\mon_chp3_lumen_shan\mon_chp3_lumen_shan.scar","SOBJ_FinalChance","usage","697"
"campaign","scenarios\campaign\mongol\mon_chp3_lumen_shan\obj_lumen_phase4.scar","SOBJ_FinalChance","usage","32"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_explore_darkage.scar","SOBJ_FindGoldDeposit","definition","57"
"campaign","scenarios\campaign\hundred\hun_chp4_formigny\obj_clearnormandy.scar","SOBJ_findKyriell","definition","36"
"campaign","scenarios\campaign\russia\gdm_chp2_tribute\obj_buysettlements.scar","SOBJ_FindMoreSettlements","definition","25"
"campaign","scenarios\campaign\russia\gdm_chp2_tribute\obj_collecttaxes.scar","SOBJ_FindMoreSettlements","usage","114"
"campaign","scenarios\campaign\hundred\hun_chp2_cocherel\obj_find_relics.scar","SOBJ_Findrelics","definition","20"
"campaign","scenarios\campaign\salisbury\sal_chp2_womanswork\obj_scout.scar","SOBJ_FindSheep","definition","24"
"campaign","scenarios\campaign\salisbury\sal_chp2_womanswork\training_sal_chp2_womanswork.scar","SOBJ_FindSheep","usage","761"
"campaign","scenarios\campaign\abbasid\abb_m4_hattin\obj_burningfields.scar","SOBJ_FirstTutorialCombat","usage","274"
"campaign","scenarios\campaign\abbasid\abb_m4_hattin\obj_tutorial.scar","SOBJ_FirstTutorialCombat","definition","36"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_obj.scar","SOBJ_Fit1","definition","273"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave1.scar","SOBJ_Fit1","usage","986"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave2.scar","SOBJ_Fit1","usage","882"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave3.scar","SOBJ_Fit1","usage","639"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_obj.scar","SOBJ_Fit2","definition","280"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave2.scar","SOBJ_Fit2","usage","888"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_obj.scar","SOBJ_Fit3","definition","287"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave2.scar","SOBJ_Fit3","usage","894"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave3.scar","SOBJ_Fit3","usage","645"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_obj.scar","SOBJ_Fit4","definition","294"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave2.scar","SOBJ_Fit4","usage","900"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_obj.scar","SOBJ_Fit5","definition","301"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave2.scar","SOBJ_Fit5","usage","906"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave3.scar","SOBJ_Fit5","usage","651"
"campaign","scenarios\campaign\angevin\ang_chp4_rochester\obj_stopeconomy.scar","SOBJ_FlamingFarms","definition","13"
"campaign","scenarios\campaign\salisbury\sal_chp1_rebellion\obj_spearmen.scar","SOBJ_FollowMarkers","usage","44"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_muster.scar","SOBJ_FollowMarkers","usage","82"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_prepare.scar","SOBJ_FollowToHenry","usage","34"
"campaign","scenarios\campaign\angevin\ang_chp4_dover\obj_disruptfrench.scar","SOBJ_GatherArchersDoverTown","usage","22"
"campaign","scenarios\campaign\angevin\ang_chp4_dover\obj_disruptfrench.scar","SOBJ_GatherArchersVillages","usage","60"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_economy_darkage.scar","SOBJ_GatherFood","usage","22"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","SOBJ_GatherFood","usage","171"
"campaign","scenarios\campaign\salisbury\sal_chp2_township\obj_landmark.scar","SOBJ_GatherFood","definition","15"
"campaign","scenarios\campaign\salisbury\sal_chp2_womanswork\obj_villagers.scar","SOBJ_GatherFood","usage","33"
"campaign","scenarios\campaign\salisbury\sal_chp2_womanswork\training_sal_chp2_womanswork.scar","SOBJ_GatherFood","usage","132"
"campaign","scenarios\campaign\salisbury\sal_chp3_brokenpromise\obj_gather.scar","SOBJ_GatherFood","definition","18"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_explore_darkage.scar","SOBJ_GatherGold","definition","115"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","SOBJ_GatherGold","usage","1208"
"campaign","scenarios\campaign\salisbury\sal_chp2_township\obj_landmark.scar","SOBJ_GatherGold","definition","25"
"campaign","scenarios\campaign\salisbury\sal_chp3_brokenpromise\obj_gather.scar","SOBJ_GatherGold","definition","36"
"campaign","scenarios\campaign\russia\gdm_chp1_moscow\obj_rebuildmoscow.scar","SOBJ_GatherPeople","definition","41"
"campaign","scenarios\campaign\angevin\ang_chp1_york\obj_strengthen.scar","SOBJ_GatherResourcesForLandmark","usage","36"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_economy_darkage.scar","SOBJ_GatherWood","definition","111"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","SOBJ_GatherWood","usage","569"
"campaign","scenarios\campaign\russia\gdm_chp1_moscow\obj_rebuildmoscow.scar","SOBJ_GatherWood","definition","28"
"campaign","scenarios\campaign\salisbury\sal_chp3_brokenpromise\obj_gather.scar","SOBJ_GatherWood","definition","27"
"campaign","scenarios\campaign\mongol\mon_chp3_lumen_shan\obj_lumen_secondary.scar","SOBJ_GeneralToVillage","usage","27"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\obj_destroy_rouen.scar","SOBJ_GetCannons","definition","22"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\obj_research.scar","SOBJ_GetCannons","usage","115"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\obj_defeat_enclosedrus.scar","SOBJ_GetRusToAmbushPt","usage","56"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\obj_slowdowntherus.scar","SOBJ_GetRusToAmbushPt","definition","28"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\obj_setupambush.scar","SOBJ_GetSquadsToAmbushPt","usage","88"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\obj_setupambush.scar","SOBJ_GetSquadToPositionA","usage","31"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\obj_setupambush.scar","SOBJ_GetSquadToPositionB","usage","30"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\obj_setupambush.scar","SOBJ_GetSquadToPositionC","usage","29"
"campaign","scenarios\campaign\russia\gdm_chp3_novgorod\obj_getthroughnovgorod.scar","SOBJ_GetThroughNovgorod","definition","39"
"campaign","scenarios\campaign\russia\gdm_chp3_novgorod\obj_middle_battle.scar","SOBJ_GetThroughNovgorod","usage","165"
"gameplay","rogue\rogue_objectives.scar","SOBJ_GOLD","definition","138"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea_objectives.scar","SOBJ_GoldCounter","usage","287"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea_trade_convoys.scar","SOBJ_GoldCounter","usage","117"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea.scar","SOBJ_GoldCounter","usage","225"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_ottoman\challenge_mission_ottoman_automated.scar","SOBJ_GoldMedal","usage","191"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_ottoman\challenge_mission_ottoman_objectives.scar","SOBJ_GoldMedal","definition","39"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_upgrade.scar","SOBJ_Hardened","definition","15"
"campaign","scenarios\campaign\salisbury\sal_chp2_womanswork\obj_scout.scar","SOBJ_HarvestSheep","usage","49"
"campaign","scenarios\campaign\salisbury\sal_chp2_womanswork\training_sal_chp2_womanswork.scar","SOBJ_HarvestSheep","usage","785"
"campaign","scenarios\campaign\salisbury\sal_chp2_womanswork\obj_scout.scar","SOBJ_HerdSheep","usage","34"
"campaign","scenarios\campaign\salisbury\sal_chp2_womanswork\training_sal_chp2_womanswork.scar","SOBJ_HerdSheep","usage","776"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_defeat.scar","SOBJ_HeroAbility","definition","64"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","SOBJ_HeroAbility","usage","981"
"campaign","scenarios\campaign\mongol\mon_chp1_zhongdu\obj_zhongdu_secondary.scar","SOBJ_HoardGold","usage","27"
"campaign","scenarios\campaign\russia\gdm_chp2_kulikovo\obj_defenselines.scar","SOBJ_HoldFords","usage","21"
"campaign","scenarios\campaign\russia\gdm_chp2_kulikovo\obj_mongolwaves.scar","SOBJ_HoldFords","usage","110"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\obj_frenchadvance.scar","SOBJ_HoldingFleury","definition","21"
"campaign","scenarios\campaign\russia\gdm_chp2_kulikovo\obj_defenselines.scar","SOBJ_HoldLast","usage","158"
"campaign","scenarios\campaign\russia\gdm_chp2_kulikovo\obj_mongolwaves.scar","SOBJ_HoldLast","usage","450"
"campaign","scenarios\campaign\russia\gdm_chp2_kulikovo\obj_defenselines.scar","SOBJ_HoldMainline","usage","59"
"campaign","scenarios\campaign\russia\gdm_chp2_kulikovo\obj_mongolwaves.scar","SOBJ_HoldMainline","usage","238"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\obj_research.scar","SOBJ_HoldTheUniversity","definition","42"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_expand.scar","SOBJ_HorsemenRaid","definition","126"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\training_sal_chp2_dinan.scar","SOBJ_HorsemenRaid","usage","565"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_expand.scar","SOBJ_HorsemenRaid_DelayedStart","usage","122"
"campaign","scenarios\campaign\salisbury\sal_chp2_township\obj_research.scar","SOBJ_Horticulture","definition","17"
"campaign","scenarios\campaign\salisbury\sal_chp2_township\training_sal_chp2_township.scar","SOBJ_Horticulture","usage","244"
"campaign","scenarios\campaign\russia\gdm_chp3_novgorod\obj_capture_village.scar","SOBJ_HuntGaia","definition","298"
"campaign","scenarios\campaign\angevin\ang_chp4_dover\obj_siegewaves.scar","SOBJ_IncomingWave1","definition","7"
"campaign","scenarios\campaign\angevin\ang_chp4_dover\obj_siegewaves.scar","SOBJ_IncomingWave2","definition","55"
"campaign","scenarios\campaign\angevin\ang_chp4_dover\obj_siegewaves.scar","SOBJ_IncomingWave3","definition","96"
"campaign","scenarios\campaign\mongol\mon_chp1_zhongdu\obj_zhongdu_phase1.scar","SOBJ_InfoSupply_Explaination","usage","105"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\obj_ambushattack.scar","SOBJ_KillAllEnclosedRus","usage","192"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\obj_defeat_enclosedrus.scar","SOBJ_KillAllEnclosedRus","definition","11"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\obj_slowdowntherus.scar","SOBJ_KillAllEnclosedRus","usage","382"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\obj_ambushattack.scar","SOBJ_KillAllRusAmbushPt","definition","7"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\obj_slowdowntherus.scar","SOBJ_KillAllRusAmbushPt","usage","358"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_attack_enemyarchery.scar","SOBJ_KillArchers","definition","84"
"campaign","scenarios\campaign\hundred\hun_chp4_formigny\obj_opt_save_village.scar","SOBJ_killEnemyValognes","usage","10"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_attackenemycavalry.scar","SOBJ_KillHorsemen","definition","63"
"campaign","scenarios\campaign\russia\gdm_chp4_kazan\obj_siegekazan.scar","SOBJ_KillKhanGuards","usage","19"
"campaign","scenarios\campaign\hundred\hun_chp4_formigny\obj_clearnormandy.scar","SOBJ_KillKyriellArmy","usage","52"
"campaign","scenarios\campaign\hundred\hun_chp2_cocherel\obj_optional_killroutiers.scar","SOBJ_KillRoutiers","usage","207"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_attack_enemyinfantry.scar","SOBJ_KillSpearman","definition","112"
"campaign","scenarios\campaign\russia\gdm_chp3_novgorod\obj_middle_battle.scar","SOBJ_KillUnitsAtFort","definition","32"
"campaign","scenarios\campaign\russia\gdm_chp4_kazan\obj_securefort.scar","SOBJ_KillWoodcutters","definition","46"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\obj_defeatthefrench.scar","SOBJ_KingLouis_Title","definition","18"
"campaign","scenarios\campaign\mongol\mon_chp1_zhongdu\obj_zhongdu_phase2.scar","SOBJ_Landmark_1","usage","82"
"campaign","scenarios\campaign\mongol\mon_chp1_zhongdu\obj_zhongdu_phase2.scar","SOBJ_Landmark_2","usage","82"
"campaign","scenarios\campaign\mongol\mon_chp1_zhongdu\obj_zhongdu_phase2.scar","SOBJ_Landmark_3","usage","82"
"campaign","scenarios\campaign\russia\gdm_chp2_kulikovo\obj_defenselines.scar","SOBJ_LeftFordStatus","usage","316"
"campaign","scenarios\campaign\hundred\hun_chp2_cocherel\obj_capture_frenchtowns.scar","SOBJ_LocationCocherel","definition","135"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\obj_retakecressenville.scar","SOBJ_LocationCressenville","definition","23"
"campaign","scenarios\campaign\hundred\hun_chp2_cocherel\obj_capture_frenchtowns.scar","SOBJ_LocationCroisy","definition","95"
"campaign","scenarios\campaign\hundred\hun_chp4_formigny\obj_captureformigny.scar","SOBJ_LocationFormigny","definition","35"
"campaign","scenarios\campaign\angevin\ang_chp1_york\obj_capture_locations.scar","SOBJ_LocationFulford","definition","121"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\obj_retakegrainville.scar","SOBJ_LocationGrainville","definition","21"
"campaign","scenarios\campaign\angevin\ang_chp2_bayeux\obj_capturewood.scar","SOBJ_LocationHamlet","definition","34"
"campaign","scenarios\campaign\angevin\ang_chp4_rochester\obj_capturevillage.scar","SOBJ_LocationHamlet","definition","34"
"campaign","scenarios\campaign\abbasid\abb_bonus\abb_bonus_capture.scar","SOBJ_LocationHospitallerKeep","definition","173"
"campaign","scenarios\campaign\hundred\hun_chp2_cocherel\obj_capture_frenchtowns.scar","SOBJ_LocationJouy","definition","49"
"campaign","scenarios\campaign\russia\gdm_chp3_novgorod\obj_capture_village.scar","SOBJ_Locationkuklino","definition","120"
"campaign","scenarios\campaign\abbasid\abb_m8_cyprus\abb_m8_cyprus_objectives.scar","SOBJ_LocationLimassol","definition","317"
"campaign","scenarios\campaign\angevin\ang_chp1_york\obj_capture_locations.scar","SOBJ_LocationMiddlethorpe","definition","50"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\obj_capturevillages.scar","SOBJ_LocationRoslavl","definition","127"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\sobj_capture_mine.scar","SOBJ_LocationRouenMine_Optional","definition","42"
"campaign","scenarios\historical_challenges\challenge_safed\challenge_safed_objectives.scar","SOBJ_LocationSecureStone","definition","147"
"campaign","scenarios\historical_challenges\challenge_safed\challenge_safed.scar","SOBJ_LocationSecureStone","usage","815"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\obj_besiegesmolensk.scar","SOBJ_LocationSmolensk","definition","246"
"campaign","scenarios\campaign\russia\gdm_chp3_novgorod\obj_capture_village.scar","SOBJ_Locationsoltsy","definition","201"
"campaign","scenarios\historical_challenges\challenge_safed\challenge_safed_objectives.scar","SOBJ_LocationStopBombardment","definition","171"
"campaign","scenarios\campaign\abbasid\abb_bonus\abb_bonus_capture.scar","SOBJ_LocationTemplarKeep","definition","65"
"campaign","scenarios\campaign\abbasid\abb_bonus\abb_bonus_capture.scar","SOBJ_LocationTeutonKeep","definition","120"
"campaign","scenarios\ugc_map\obj_capture_town.scar","SOBJ_LocationTown","definition","31"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\obj_uni_capture.scar","SOBJ_LocationUniTown","definition","121"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\obj_capturevillages.scar","SOBJ_LocationVyazma","definition","271"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\obj_capturevillages.scar","SOBJ_LocationYelnya","definition","199"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\obj_frenchadvance.scar","SOBJ_LosingGrainville","usage","80"
"campaign","scenarios\campaign\russia\gdm_chp2_tribute\obj_collecttaxes.scar","SOBJ_MaintainTradeRoutes","definition","21"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_expand.scar","SOBJ_Make10Archers","usage","194"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\training_sal_chp2_dinan.scar","SOBJ_Make10Archers","usage","921"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_expand.scar","SOBJ_Make10Horsemen","usage","136"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\training_sal_chp2_dinan.scar","SOBJ_Make10Horsemen","usage","647"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_expand.scar","SOBJ_Make10Spearmen","usage","76"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\training_sal_chp2_dinan.scar","SOBJ_Make10Spearmen","usage","386"
"campaign","scenarios\campaign\salisbury\sal_chp3_brokenpromise\obj_build.scar","SOBJ_Make30Archers","definition","76"
"campaign","scenarios\campaign\salisbury\sal_chp3_brokenpromise\obj_build.scar","SOBJ_Make30Horsemen","definition","67"
"campaign","scenarios\campaign\salisbury\sal_chp2_township\obj_landmark.scar","SOBJ_Make3Villagers","usage","45"
"campaign","scenarios\campaign\salisbury\sal_chp2_township\training_sal_chp2_township.scar","SOBJ_Make3Villagers","usage","127"
"campaign","scenarios\campaign\salisbury\sal_chp3_brokenpromise\obj_build.scar","SOBJ_Make40Spearmen","definition","58"
"campaign","scenarios\campaign\salisbury\sal_chp2_womanswork\obj_villagers.scar","SOBJ_Make5Villagers","usage","97"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_capture.scar","SOBJ_March","definition","22"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\training_sal_chp2_dinan.scar","SOBJ_March","usage","994"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SOBJ_MeetTheRus","usage","1073"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\obj_defeat_enclosedrus.scar","SOBJ_MeetTheRus","usage","55"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\obj_slowdowntherus.scar","SOBJ_MeetTheRus","definition","18"
"campaign","scenarios\campaign\mongol\mon_chp3_xiangyang_1273\mon_chp3_xiangyang_1273.scar","SOBJ_MoatHintpoints","usage","1154"
"campaign","scenarios\campaign\mongol\mon_chp3_xiangyang_1273\obj_xiangyang2_phase2.scar","SOBJ_MoatHintpoints","usage","146"
"campaign","scenarios\campaign\russia\gdm_chp3_moscow\obj_moscowdefense.scar","SOBJ_MongolBlockade","usage","139"
"campaign","scenarios\campaign\russia\gdm_chp3_moscow\obj_refugees.scar","SOBJ_MongolBlockade","definition","30"
"campaign","scenarios\campaign\angevin\ang_chp3_lincoln\ang_chp3_lincoln.scar","SOBJ_MoveAllUnits","usage","270"
"campaign","scenarios\campaign\angevin\ang_chp3_lincoln\obj_defeat.scar","SOBJ_MoveAllUnits","usage","105"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_locate.scar","SOBJ_MoveAmbush","definition","31"
"campaign","scenarios\campaign\salisbury\sal_chp1_rebellion\obj_investigate.scar","SOBJ_MoveCameraToLumber","definition","16"
"campaign","scenarios\campaign\salisbury\sal_chp1_rebellion\training_sal_chp1_rebellion.scar","SOBJ_MoveCameraToLumber","usage","50"
"campaign","scenarios\campaign\salisbury\sal_chp1_rebellion\obj_investigate.scar","SOBJ_MoveCameraToRocks","usage","26"
"campaign","scenarios\campaign\salisbury\sal_chp1_rebellion\training_sal_chp1_rebellion.scar","SOBJ_MoveCameraToRocks","usage","102"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_organise.scar","SOBJ_MoveSpearmen","usage","26"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","SOBJ_MoveSpearmen","usage","183"
"campaign","scenarios\campaign\russia\gdm_chp3_ugra\obj_holdfords.scar","SOBJ_MoveToNorthFord","usage","40"
"campaign","scenarios\campaign\russia\gdm_chp3_ugra\obj_mongolwaves.scar","SOBJ_MoveToNorthFord","definition","45"
"campaign","scenarios\campaign\russia\gdm_chp3_ugra\obj_holdfords.scar","SOBJ_MoveToSouthFord","usage","41"
"campaign","scenarios\campaign\russia\gdm_chp3_ugra\obj_mongolwaves.scar","SOBJ_MoveToSouthFord","definition","59"
"campaign","scenarios\campaign\salisbury\sal_chp1_rebellion\obj_spearmen.scar","SOBJ_MoveWilliam","usage","30"
"campaign","scenarios\campaign\salisbury\sal_chp1_rebellion\training_sal_chp1_rebellion.scar","SOBJ_MoveWilliam","usage","363"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea_objectives.scar","SOBJ_NavyConstruction","definition","478"
"campaign","scenarios\campaign\hundred\hun_chp3_orleans\hun_chp3_orleans_objectives.scar","SOBJ_NextConvoy","definition","80"
"campaign","scenarios\campaign\hundred\hun_chp3_orleans\hun_chp3_orleans.scar","SOBJ_NextConvoy","usage","238"
"campaign","scenarios\campaign\russia\gdm_chp3_ugra\obj_holdfords.scar","SOBJ_NorthFordRus","usage","43"
"campaign","scenarios\campaign\mongol\mon_chp2_mohi\obj_scoutbridge.scar","SOBJ_OptMangonels","usage","85"
"campaign","scenarios\campaign\mongol\mon_chp2_mohi\mon_chp2_mohi.scar","SOBJ_OptRepairBridge","usage","877"
"campaign","scenarios\campaign\mongol\mon_chp2_mohi\obj_scoutbridge.scar","SOBJ_OptRepairBridge","usage","82"
"campaign","scenarios\campaign\mongol\mon_chp3_xiangyang_1273\mon_chp3_xiangyang_1273.scar","SOBJ_OptUseFalcon","usage","769"
"campaign","scenarios\campaign\mongol\mon_chp3_xiangyang_1273\obj_xiangyang2_phase1.scar","SOBJ_OptUseFalcon","usage","32"
"campaign","scenarios\campaign\mongol\mon_chp3_xiangyang_1273\obj_xiangyang2_phase2.scar","SOBJ_OptUseFalcon","definition","93"
"campaign","scenarios\campaign\mongol\mon_chp3_xiangyang_1273\obj_xiangyang2_phase1.scar","SOBJ_OptUseSilkRoad","usage","41"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian.scar","SOBJ_Path1","definition","818"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian.scar","SOBJ_Path2","definition","826"
"campaign","scenarios\campaign\russia\gdm_chp2_tribute\obj_paythemongols.scar","SOBJ_PayTheMongols_GoldAmount","definition","47"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york.scar","SOBJ_PayTribute","usage","302"
"campaign","scenarios\campaign\angevin\ang_chp1_york\obj_defeat_danes.scar","SOBJ_PayTribute","usage","57"
"campaign","scenarios\campaign\hundred\hun_chp2_cocherel\obj_capture_frenchtowns.scar","SOBJ_PayTributeRoutiers","usage","267"
"campaign","scenarios\campaign\hundred\hun_chp2_cocherel\obj_optional_killroutiers.scar","SOBJ_PayTributeRoutiers","definition","30"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\obj_defeatsaxons.scar","SOBJ_Phase2_KillFyrd","definition","30"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\obj_defeatsaxons.scar","SOBJ_Phase3_UseArchers","definition","50"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\obj_defeatsaxons.scar","SOBJ_Phase4_KillSpearmen","definition","66"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\obj_defeatsaxons.scar","SOBJ_Phase5_UseCavalry","definition","82"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea_automated.scar","SOBJ_PirateHunt","usage","224"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea_objectives.scar","SOBJ_PirateHunt","usage","291"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea_pirates.scar","SOBJ_PirateHunt","usage","101"
"campaign","scenarios\campaign\salisbury\sal_chp2_township\obj_landmark.scar","SOBJ_PlaceLandmark","definition","35"
"campaign","scenarios\campaign\salisbury\sal_chp2_township\training_sal_chp2_township.scar","SOBJ_PlaceLandmark","usage","62"
"campaign","scenarios\campaign\salisbury\sal_chp2_womanswork\obj_grow.scar","SOBJ_PlaceLandmark","definition","78"
"campaign","scenarios\campaign\salisbury\sal_chp2_womanswork\training_sal_chp2_womanswork.scar","SOBJ_PlaceLandmark","usage","1174"
"campaign","scenarios\campaign\abbasid\abb_m4_hattin\obj_crusaders.scar","SOBJ_PlacementGuidance","definition","174"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_objectives.scar","SOBJ_PlayerWave","usage","145"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_archers.scar","SOBJ_PositionAmbush","definition","22"
"campaign","scenarios\campaign\russia\gdm_chp3_ugra\obj_mongolwaves.scar","SOBJ_Prepare","usage","73"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_attack_enemyinfantry.scar","SOBJ_ProduceArchers","definition","56"
